CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
8232,54,Female,133037,Social Media,Consideration,1907.85,0.1241,0.1734,3,9.2168,11.6707,46,2,4,6,3182,1
8233,49,Male,59042,Email,Consideration,3117.14,0.056,0.121,42,6.1831,3.3392,53,18,3,8,3922,1
8234,50,Male,107601,SEO,Retention,6398.64,0.1233,0.0425,30,8.5569,10.5775,57,19,7,5,4473,1
8235,18,Female,96380,SEO,Awareness,7357.17,0.0963,0.1744,32,9.4952,11.2098,76,6,7,3,2690,1
8236,36,Male,104859,Referral,Consideration,5392.59,0.1838,0.0582,13,9.0091,0.8878,29,10,9,0,2345,1
8237,19,Female,110933,Email,Awareness,831.89,0.1148,0.0532,20,6.2846,6.7534,99,8,0,5,1206,1
8238,61,Female,65957,SEO,Retention,8431.79,0.2146,0.18,21,7.7188,14.6947,45,14,7,1,4289,1
8239,43,Female,102864,PPC,Conversion,9612.66,0.1585,0.0441,4,7.4917,4.8588,15,11,8,9,1747,1
8240,49,Female,146358,Referral,Consideration,4114.62,0.2767,0.177,36,8.2267,13.3257,0,11,3,8,2612,1
8241,23,Female,63739,Social Media,Consideration,2325.64,0.0364,0.1626,31,3.0596,9.0099,40,5,7,6,4505,1
8242,49,Female,58733,Referral,Conversion,291.21,0.2094,0.0689,2,1.0196,4.7999,92,16,8,0,4114,1
8243,21,Male,65389,Social Media,Consideration,2449.26,0.205,0.0165,40,5.5891,12.6218,26,17,1,3,4468,1
8244,28,Female,49715,PPC,Retention,7029.2,0.2857,0.0257,12,7.89,14.8646,76,8,8,4,3953,1
8245,34,Female,59116,Social Media,Consideration,9124.73,0.1178,0.0308,10,2.1261,11.2591,61,10,5,2,110,1
8246,55,Male,76922,Email,Consideration,1025.78,0.0986,0.1793,49,5.7951,1.3888,80,18,8,8,865,1
8247,41,Male,76251,Social Media,Conversion,5577.27,0.06,0.0868,41,3.8297,1.26,27,9,7,8,2351,1
8248,22,Male,81794,Social Media,Retention,6985.76,0.0869,0.0162,37,8.5442,7.6276,19,10,3,8,1719,1
8249,69,Female,37580,Referral,Awareness,2836.17,0.1555,0.1157,23,1.9023,0.588,54,5,6,1,156,0
8250,51,Male,135900,PPC,Awareness,5741.98,0.2529,0.0495,8,8.631,10.3013,50,8,2,2,1588,1
8251,23,Male,20823,Social Media,Conversion,7180.96,0.0924,0.0547,12,6.4969,0.7364,68,15,0,9,1817,1
8252,39,Male,148001,Email,Retention,8393.42,0.0557,0.0406,21,9.275,14.6094,87,2,3,6,2976,1
8253,28,Female,112008,Referral,Conversion,4579.75,0.0889,0.1548,17,9.4206,13.2692,72,15,3,5,1732,1
8254,65,Male,27084,PPC,Conversion,7503.79,0.0393,0.0101,9,8.2799,12.323,96,17,4,7,3689,1
8255,33,Female,97991,PPC,Awareness,3087.65,0.2787,0.0934,46,5.771,12.28,33,18,3,0,2632,1
8256,50,Female,30607,SEO,Retention,2209.16,0.2631,0.0265,11,2.283,12.5984,26,15,8,7,474,1
8257,26,Female,102455,Email,Retention,1954.41,0.0995,0.115,29,3.0288,6.7967,96,3,4,0,3193,1
8258,23,Female,132540,Referral,Conversion,3652.84,0.0816,0.0757,46,4.7598,11.9819,37,4,4,5,2234,1
8259,33,Male,104930,Referral,Awareness,455.21,0.2726,0.0154,45,7.5612,5.8237,28,9,7,7,1498,1
8260,46,Male,134540,Email,Retention,2901.62,0.0105,0.0976,18,5.9037,12.8016,34,18,6,9,3545,1
8261,20,Female,96355,PPC,Conversion,6557.01,0.1842,0.1184,18,4.9447,9.4605,19,18,1,6,3300,1
8262,37,Male,142225,Social Media,Consideration,6514.4,0.2756,0.0571,9,5.2978,5.696,18,2,0,2,3202,1
8263,53,Male,31969,Email,Awareness,828.18,0.1575,0.1554,0,7.6734,11.3094,4,7,0,6,3769,1
8264,36,Female,83059,Referral,Retention,2945.41,0.0109,0.0805,6,1.3092,4.021,24,18,0,2,916,0
8265,43,Male,37333,Email,Retention,5738.62,0.0735,0.1524,10,4.9837,14.4876,92,16,9,2,3069,1
8266,20,Female,97236,PPC,Retention,3253.67,0.2775,0.12,3,6.1543,10.1388,25,0,5,4,1636,1
8267,36,Male,147182,SEO,Awareness,4238.08,0.0149,0.1752,35,6.2984,6.3174,50,12,4,1,1447,1
8268,37,Female,117328,SEO,Conversion,7156.83,0.1245,0.1139,20,6.5682,8.4856,65,10,8,0,4807,1
8269,49,Female,118847,Social Media,Consideration,191.74,0.239,0.0453,21,1.481,11.1947,60,11,5,3,2629,1
8270,24,Female,56668,Social Media,Retention,2836.3,0.253,0.1663,9,6.0215,12.0612,14,1,9,3,4152,1
8271,69,Male,31945,PPC,Awareness,1509.49,0.1485,0.1588,22,5.9549,14.6369,44,9,9,3,2693,1
8272,58,Female,122528,Social Media,Retention,1363.33,0.0774,0.1947,4,8.6937,3.5299,5,8,4,9,4470,1
8273,50,Female,66526,SEO,Conversion,9594.5,0.1839,0.0278,47,7.8407,7.8144,57,15,6,9,1722,1
8274,57,Female,67717,PPC,Consideration,3827.95,0.0865,0.1223,11,1.281,1.8261,0,3,4,8,3878,0
8275,56,Male,79426,PPC,Retention,5318.18,0.084,0.1034,29,6.0032,1.693,72,15,0,2,3197,1
8276,35,Female,121170,PPC,Awareness,7364.84,0.2442,0.1375,32,7.2185,2.0128,42,3,8,5,1604,1
8277,57,Female,104166,Email,Conversion,569.73,0.0547,0.1962,36,6.2213,4.2628,15,6,3,6,3401,1
8278,18,Female,136524,Social Media,Consideration,2486.12,0.0116,0.1111,17,7.0873,10.5969,13,14,4,6,563,1
8279,28,Female,126572,Referral,Awareness,8338.26,0.1077,0.1403,3,2.0499,12.9865,73,10,3,4,1894,1
8280,45,Male,110480,SEO,Retention,8633.71,0.1524,0.076,26,2.5232,6.8219,18,9,5,1,3109,1
8281,42,Female,108896,Social Media,Awareness,3792.21,0.2145,0.0668,46,6.2446,8.5504,50,9,8,1,3654,1
8282,67,Female,98349,SEO,Consideration,3811.13,0.2365,0.0737,22,8.2062,3.4923,7,5,0,8,2414,1
8283,40,Female,135036,Social Media,Conversion,7593.28,0.2024,0.0173,5,1.2339,11.9707,47,19,3,0,1609,1
8284,48,Female,24601,Referral,Conversion,3021.2,0.1917,0.0641,6,4.9262,13.3811,11,4,9,0,184,1
8285,47,Female,32930,SEO,Retention,1259.23,0.2031,0.0429,18,9.9285,7.5412,69,19,2,7,3718,1
8286,59,Female,24333,Referral,Retention,2649.6,0.0887,0.0969,45,7.8917,2.8327,34,0,2,6,3377,0
8287,52,Male,90935,SEO,Retention,3934.71,0.1209,0.0976,14,5.0517,0.574,69,14,7,8,1863,1
8288,24,Male,140384,Email,Retention,616.83,0.1888,0.1554,47,1.8824,8.278,5,13,7,5,295,1
8289,33,Female,37839,Email,Consideration,4838.93,0.029,0.1054,21,4.2326,7.7157,98,3,6,2,4135,1
8290,43,Female,71337,SEO,Retention,7426.07,0.0956,0.098,31,2.3899,13.9242,10,11,9,1,4697,1
8291,65,Male,60204,SEO,Awareness,5186.08,0.1279,0.054,14,9.287,1.029,37,14,4,6,3949,1
8292,69,Male,40195,Referral,Consideration,811.76,0.1647,0.172,5,7.1708,2.6598,90,16,1,0,4347,0
8293,66,Male,47848,PPC,Consideration,4457.48,0.1511,0.0273,5,8.7013,3.3665,25,15,4,7,3664,1
8294,19,Female,109229,SEO,Retention,7118.16,0.2183,0.1966,5,9.0772,8.4333,27,14,3,7,1192,1
8295,18,Male,133251,Social Media,Consideration,675.16,0.1473,0.1005,11,6.462,4.6287,71,7,7,8,184,1
8296,65,Female,132265,Social Media,Awareness,692.49,0.2722,0.0453,1,1.0594,3.4823,88,11,5,8,2086,0
8297,29,Female,149703,Social Media,Consideration,3768.95,0.1203,0.0773,24,6.0046,7.959,82,17,0,8,4761,1
8298,22,Female,60854,Email,Consideration,2030.14,0.1624,0.0129,3,8.2225,1.0895,79,13,4,6,2142,1
8299,54,Female,121986,Referral,Awareness,9354.33,0.0109,0.0416,5,3.8304,14.641,49,1,7,2,4402,1
8300,49,Female,70998,Email,Awareness,5855.3,0.1,0.0737,41,9.3498,12.9848,57,11,0,9,4678,1
8301,26,Male,87390,Social Media,Consideration,2944.52,0.2613,0.1153,36,9.9714,4.4434,25,1,0,5,2105,1
8302,58,Female,51558,SEO,Conversion,7077.29,0.1067,0.0346,37,5.9434,5.3745,43,17,2,5,4118,1
8303,52,Female,22985,Social Media,Consideration,3811.8,0.0834,0.1384,13,5.7812,4.0655,14,3,0,1,297,0
8304,36,Female,81794,SEO,Awareness,1407.94,0.1676,0.1704,46,6.8967,13.9618,75,8,5,3,859,1
8305,65,Male,63585,Referral,Awareness,2448.6,0.0328,0.1187,18,6.097,9.9714,23,7,4,1,935,1
8306,33,Male,104814,PPC,Awareness,6463.2,0.1642,0.0664,6,2.4441,8.0571,76,6,4,2,701,1
8307,20,Male,60264,SEO,Conversion,613.57,0.0981,0.0331,17,3.44,7.8747,58,12,2,6,2828,1
8308,37,Male,53326,Email,Awareness,2799.62,0.1211,0.013,43,2.8161,2.9058,56,11,1,7,3241,0
8309,41,Female,104816,Social Media,Retention,2162.28,0.2395,0.149,7,1.6491,14.4584,16,11,0,0,3649,0
8310,50,Male,79261,Social Media,Retention,2091.24,0.202,0.1294,27,2.2635,13.7617,76,12,1,7,2602,1
8311,41,Female,54022,Social Media,Conversion,6859.35,0.1394,0.1005,20,9.7509,14.3101,80,18,9,7,560,1
8312,69,Male,35667,SEO,Awareness,8275.59,0.1775,0.0294,34,5.9948,4.7185,0,3,8,6,1675,1
8313,28,Male,38065,Referral,Awareness,7187.08,0.2324,0.0493,46,2.1331,7.4114,10,1,9,6,1269,1
8314,66,Female,134382,SEO,Retention,6492.71,0.2263,0.1649,9,7.4179,8.0244,19,12,4,2,2087,1
8315,25,Male,148145,Email,Retention,9172.87,0.0637,0.1012,27,5.2911,7.6003,30,10,7,8,4987,1
8316,53,Male,107191,Social Media,Consideration,678.08,0.0973,0.1929,18,3.022,0.7782,98,6,2,2,507,0
8317,55,Female,30006,SEO,Conversion,1758.08,0.111,0.2,43,9.4921,12.5807,38,8,4,6,2907,1
8318,57,Female,91819,Social Media,Consideration,4202.63,0.0644,0.1621,34,3.0209,11.3249,62,6,6,7,1655,1
8319,37,Male,127158,Email,Conversion,3787.27,0.0135,0.0591,27,1.8783,7.3846,5,2,1,1,4095,0
8320,52,Female,65076,PPC,Awareness,4238.71,0.0605,0.0539,45,2.852,4.3773,98,2,2,3,4227,0
8321,65,Female,88861,PPC,Awareness,2143.9,0.2444,0.0582,48,9.2074,9.7072,27,0,2,3,4187,1
8322,42,Female,116319,PPC,Conversion,1580.08,0.1683,0.1975,2,8.7202,2.5052,50,0,8,6,3625,1
8323,52,Male,70393,Social Media,Consideration,5141.01,0.1091,0.0737,38,9.0489,14.9605,52,19,0,5,2268,1
8324,42,Male,23143,SEO,Retention,9287.72,0.1864,0.1442,26,9.2456,2.3174,43,13,8,9,2928,1
8325,46,Male,121341,Social Media,Conversion,3980.5,0.2246,0.1922,16,1.6975,1.3476,64,1,0,5,1301,1
8326,35,Male,77505,Referral,Conversion,529.2,0.1128,0.1657,14,7.402,9.3799,79,10,9,5,4163,1
8327,63,Female,32417,SEO,Conversion,7091.06,0.1452,0.1235,41,6.9807,7.2195,11,9,6,8,1607,1
8328,35,Female,51300,Email,Awareness,2981.94,0.0286,0.0421,38,9.9362,10.9255,27,14,3,3,4166,1
8329,19,Female,112062,PPC,Conversion,2526.44,0.1832,0.0432,21,7.4321,2.3555,78,10,9,9,2439,1
8330,52,Male,48896,SEO,Awareness,3310.15,0.1134,0.1036,19,8.1283,5.7743,71,7,7,1,4625,1
8331,33,Female,136469,SEO,Retention,7265.77,0.1357,0.1909,26,7.4349,7.765,67,0,0,1,2107,1
8332,58,Male,122979,PPC,Retention,8206.31,0.1326,0.1819,34,6.5852,6.9814,94,5,0,8,4552,1
8333,53,Female,70629,Email,Consideration,5921.76,0.1934,0.0416,46,5.9772,8.954,29,19,5,3,444,1
8334,50,Female,47606,Social Media,Awareness,3292.54,0.176,0.0647,4,9.7233,1.9754,34,7,4,9,739,1
8335,21,Female,59916,Social Media,Retention,3173.73,0.1324,0.1219,1,9.4271,7.804,5,18,4,8,542,1
8336,50,Female,81330,SEO,Retention,1330.65,0.0149,0.1007,40,4.9407,8.5441,84,16,1,0,4558,1
8337,31,Male,27551,PPC,Consideration,9339.68,0.1901,0.0327,49,3.5574,13.2748,29,13,1,1,3824,1
8338,38,Female,134794,Referral,Consideration,6417.58,0.2651,0.0802,44,5.5816,8.7806,79,3,3,6,1191,1
8339,65,Female,120972,Email,Consideration,367.05,0.2332,0.1914,19,7.715,8.4358,62,1,1,6,201,1
8340,37,Female,139623,Social Media,Awareness,6657.43,0.2947,0.1908,6,4.6085,12.2751,7,15,3,0,1479,1
8341,25,Female,76422,Email,Conversion,4526.82,0.0503,0.1163,35,5.8351,1.4425,90,19,4,7,3672,1
8342,24,Female,135852,Email,Awareness,9728.32,0.0745,0.1307,7,3.6884,9.8955,32,1,3,6,3747,1
8343,20,Male,133216,Email,Consideration,8208.78,0.1664,0.0522,26,4.8493,12.2712,42,10,5,9,4101,1
8344,34,Female,135845,PPC,Conversion,1796.03,0.0784,0.151,5,9.6157,1.8716,75,13,2,1,1558,0
8345,50,Male,87782,PPC,Retention,7229.1,0.02,0.02,23,2.9337,12.2678,42,17,1,0,4707,0
8346,65,Female,85391,PPC,Awareness,4907.1,0.1267,0.0519,35,9.8986,11.9138,44,9,0,1,3004,1
8347,29,Female,124957,SEO,Consideration,1951.75,0.0934,0.0111,4,2.9399,0.5137,86,11,4,6,854,0
8348,68,Male,143546,PPC,Consideration,7017.53,0.0865,0.0833,19,3.8731,4.0693,53,10,3,9,628,1
8349,39,Female,145006,SEO,Conversion,5519.14,0.2864,0.1715,19,1.7845,2.6932,64,8,8,3,1315,1
8350,39,Male,83411,Social Media,Awareness,400.7,0.0792,0.1967,40,7.7689,7.9144,6,15,9,5,1365,1
8351,63,Female,129437,Social Media,Retention,6501.22,0.0475,0.1369,39,1.1587,13.7531,35,7,0,4,2390,1
8352,47,Female,93185,Social Media,Retention,6386.37,0.0463,0.1515,33,8.0906,9.2392,24,4,8,7,840,1
8353,55,Female,135199,Social Media,Conversion,1526.44,0.2438,0.0599,38,6.1942,9.2261,84,14,7,6,2332,1
8354,55,Female,126745,Social Media,Conversion,3554.98,0.2173,0.1089,49,7.7389,2.2813,36,14,9,6,3517,1
8355,62,Female,20888,PPC,Retention,5900.4,0.0476,0.1499,9,8.0481,10.1625,11,16,3,8,4516,1
8356,68,Male,127519,Referral,Conversion,1473.95,0.0737,0.1045,2,2.1194,13.3806,31,1,1,3,1188,0
8357,25,Female,147574,PPC,Conversion,8541.96,0.2267,0.0268,48,1.1925,6.7255,48,12,2,8,3360,1
8358,44,Female,77135,Referral,Awareness,372.11,0.0896,0.1508,33,2.5189,10.3856,37,10,9,2,1777,1
8359,44,Male,49424,PPC,Conversion,1118.09,0.2946,0.0517,34,4.4566,4.7765,55,0,8,2,303,1
8360,51,Male,61559,Social Media,Consideration,1249.46,0.1668,0.0286,36,1.6598,4.399,79,8,9,4,998,0
8361,38,Male,137710,Email,Consideration,5328.26,0.0657,0.1008,44,5.1107,3.1838,64,3,1,9,1103,1
8362,47,Male,137218,Referral,Consideration,6239.13,0.2591,0.0242,44,3.5658,4.0018,25,15,7,2,1043,1
8363,50,Female,31075,Email,Conversion,4097.03,0.1026,0.1296,37,4.2745,5.47,56,15,9,8,73,1
8364,45,Female,42699,Social Media,Retention,2957.8,0.0938,0.1317,45,9.4633,8.7176,13,2,0,0,7,0
8365,64,Female,67972,Referral,Consideration,8112.24,0.105,0.0588,22,7.5184,11.8195,55,17,3,5,4951,1
8366,50,Male,136752,Email,Awareness,776.03,0.2328,0.1933,36,6.9234,4.6987,69,6,2,6,1939,1
8367,22,Male,29950,PPC,Conversion,2874.89,0.0602,0.1666,20,6.8821,2.9376,40,9,9,0,3724,1
8368,65,Male,25413,Social Media,Retention,487.24,0.1207,0.0308,26,5.9984,7.0216,50,9,1,4,1420,1
8369,36,Female,59305,PPC,Retention,237.51,0.0189,0.1522,0,5.6168,11.948,83,6,2,8,1256,1
8370,21,Female,148821,PPC,Conversion,3598.46,0.2497,0.0771,8,8.9394,6.1453,66,0,2,5,2974,1
8371,52,Female,23569,Social Media,Conversion,2028.75,0.1088,0.1526,2,1.675,13.7425,11,16,8,3,1806,1
8372,66,Female,86778,Referral,Awareness,2756.82,0.082,0.1622,37,3.5967,4.0948,96,19,2,3,2382,1
8373,34,Female,122633,SEO,Conversion,8227.38,0.1782,0.0388,35,1.9371,11.4956,48,4,8,4,1761,1
8374,61,Female,50085,SEO,Conversion,1713.5,0.2144,0.1357,33,1.0995,7.2825,0,10,3,4,46,1
8375,45,Female,96023,Social Media,Retention,7824.31,0.2457,0.1739,29,1.1248,2.0533,18,1,0,5,4605,1
8376,47,Female,103845,SEO,Consideration,6783.0,0.1109,0.0714,30,1.2161,4.5755,65,9,7,2,3107,1
8377,46,Male,116307,Email,Consideration,3331.81,0.2456,0.0253,29,7.1356,12.9442,57,13,9,3,2911,1
8378,63,Female,112174,Referral,Retention,5510.91,0.1448,0.0152,15,2.0026,0.5854,86,5,4,4,1278,1
8379,23,Female,56163,PPC,Conversion,4499.91,0.0393,0.0309,28,2.8217,11.467,71,1,1,1,3027,0
8380,52,Female,69592,PPC,Awareness,1371.11,0.2554,0.0108,5,4.7709,12.2654,97,6,8,9,2840,1
8381,58,Male,107151,Social Media,Consideration,9081.13,0.1688,0.0721,13,3.4233,2.2376,3,9,6,3,3124,1
8382,54,Female,77333,PPC,Conversion,5739.22,0.1847,0.0669,9,8.3503,14.4517,7,17,5,6,1109,1
8383,41,Female,137431,Email,Consideration,8814.38,0.2819,0.031,23,6.6111,13.1482,26,0,1,3,4290,1
8384,46,Male,28039,Email,Retention,8255.88,0.1722,0.1337,35,3.9998,3.0887,25,11,5,7,1960,1
8385,66,Female,28198,Social Media,Consideration,889.78,0.0116,0.1985,23,3.86,4.0011,96,3,6,0,1704,0
8386,63,Male,54354,PPC,Retention,2151.98,0.2625,0.1812,6,7.1532,12.3676,42,0,4,8,4675,1
8387,48,Male,135513,SEO,Retention,1538.09,0.0926,0.058,48,2.536,8.4224,39,13,4,4,2001,1
8388,52,Male,23824,SEO,Retention,8324.72,0.1555,0.1563,36,3.5249,13.8772,49,8,3,1,167,1
8389,50,Male,70420,Referral,Awareness,8638.22,0.0694,0.188,45,4.1809,14.6975,66,9,9,5,3476,1
8390,69,Female,109535,Social Media,Conversion,5326.92,0.0961,0.1822,47,5.0918,5.4799,72,11,0,3,4446,1
8391,38,Male,23436,Referral,Retention,1131.36,0.2091,0.1781,39,2.7148,1.9061,73,13,9,7,1889,1
8392,49,Male,113550,SEO,Retention,1442.6,0.1346,0.1594,47,2.4151,10.701,28,11,6,7,2192,1
8393,40,Male,60857,SEO,Consideration,8154.13,0.1919,0.0657,37,9.9096,13.8853,84,19,2,9,3444,1
8394,50,Male,36057,SEO,Conversion,9298.98,0.2488,0.0259,24,9.2188,2.8907,41,1,4,6,3827,1
8395,20,Male,21310,Referral,Awareness,2074.81,0.1088,0.1027,42,5.7126,14.7881,17,2,7,2,2905,1
8396,35,Female,146913,Social Media,Awareness,210.26,0.1748,0.0204,33,7.89,3.3401,80,12,1,9,2392,1
8397,42,Male,95355,Email,Consideration,3376.43,0.2355,0.1997,0,7.066,1.751,20,5,3,3,515,0
8398,59,Female,133769,Email,Awareness,401.94,0.2174,0.0781,27,1.676,7.6876,66,16,8,2,2107,1
8399,48,Female,143916,SEO,Consideration,8296.95,0.1666,0.1921,40,5.6611,12.1808,61,15,1,0,2811,1
8400,20,Male,98993,Social Media,Conversion,4965.97,0.1212,0.1569,28,2.6553,5.6384,26,4,7,6,4059,1
8401,57,Female,86013,Social Media,Consideration,6454.42,0.1282,0.0881,31,6.2565,5.3117,95,17,8,9,3493,1
8402,63,Male,80022,PPC,Consideration,4173.7,0.1356,0.0325,4,1.5561,3.3581,92,3,2,7,3009,0
8403,41,Male,28906,PPC,Retention,3520.52,0.1112,0.0551,33,2.4662,14.7981,46,14,4,7,450,1
8404,67,Male,29868,Referral,Awareness,2299.78,0.2127,0.1379,45,8.0355,5.457,92,12,3,7,4764,1
8405,49,Male,38546,PPC,Conversion,7728.27,0.0464,0.1677,25,8.5892,10.1638,25,13,9,0,1637,1
8406,64,Female,118812,Referral,Conversion,6985.92,0.2906,0.1961,12,9.1671,2.4195,8,8,9,0,2822,1
8407,39,Female,92855,Email,Retention,3671.22,0.2359,0.0351,11,9.0705,7.0215,90,7,7,9,1428,1
8408,40,Male,149080,SEO,Consideration,3279.05,0.0965,0.0396,21,9.1633,12.0395,11,13,7,4,4301,1
8409,19,Female,53149,Social Media,Conversion,112.3,0.0223,0.0181,8,1.8524,14.57,15,6,4,9,4211,1
8410,44,Male,144060,Email,Conversion,729.17,0.2163,0.0595,5,6.9354,3.0714,46,2,4,2,2091,1
8411,59,Female,133591,Email,Consideration,6270.23,0.223,0.166,35,7.3095,1.8724,55,3,0,0,1238,1
8412,19,Male,87381,Referral,Consideration,5194.61,0.2895,0.0477,9,3.4138,14.8188,65,16,4,1,3635,1
8413,43,Male,43684,SEO,Conversion,4404.55,0.0836,0.1141,36,9.9364,8.5357,50,8,0,7,2658,1
8414,34,Male,49858,Referral,Consideration,8292.27,0.034,0.0948,31,3.5725,5.5086,26,10,3,4,4700,1
8415,57,Male,65330,Email,Awareness,5088.59,0.2754,0.0719,3,6.174,14.424,72,0,6,3,3890,1
8416,50,Female,128214,Social Media,Conversion,3906.49,0.085,0.1275,3,8.8512,6.1577,65,11,1,1,3990,1
8417,26,Female,143980,PPC,Consideration,1696.44,0.2192,0.1054,12,3.6027,3.8641,61,6,0,7,781,1
8418,60,Male,79204,Referral,Conversion,8224.81,0.0276,0.0736,15,6.4585,12.1508,70,8,1,5,4878,1
8419,65,Female,112203,Email,Conversion,5804.86,0.2306,0.1409,42,7.4801,5.0525,7,2,6,7,3197,1
8420,56,Female,45293,PPC,Retention,1015.35,0.0468,0.0632,49,6.6404,5.1687,37,10,2,0,4258,1
8421,46,Female,76869,PPC,Awareness,6524.09,0.2117,0.1322,25,4.6537,6.9524,5,9,4,2,10,1
8422,59,Male,110429,Email,Awareness,4308.2,0.1644,0.1919,32,9.5028,10.5479,58,18,0,0,3441,1
8423,43,Female,24629,SEO,Retention,8132.72,0.2871,0.1485,3,6.5108,12.7056,18,0,9,3,3476,1
8424,52,Female,25704,Email,Retention,9197.25,0.0207,0.0895,25,3.0192,3.7795,78,13,9,4,3726,1
8425,67,Female,21776,Social Media,Conversion,6044.61,0.0947,0.152,8,8.2552,5.7561,55,7,9,5,4140,1
8426,42,Male,77255,PPC,Awareness,7342.97,0.0302,0.1638,40,6.9029,7.6944,27,6,7,5,3814,1
8427,41,Male,68281,Social Media,Retention,660.25,0.265,0.0719,10,1.9856,0.8714,93,9,3,6,3591,1
8428,30,Male,136972,Referral,Consideration,5646.53,0.1822,0.144,4,3.5033,10.608,90,11,9,5,4887,1
8429,24,Female,133532,PPC,Conversion,7577.87,0.1651,0.0925,37,2.4232,8.7065,9,18,1,2,3142,1
8430,53,Female,51236,SEO,Awareness,5017.95,0.0481,0.1655,31,1.6541,2.4366,44,6,7,1,1816,1
8431,62,Male,86780,Email,Conversion,5976.15,0.1518,0.0661,28,3.0718,2.3898,94,8,9,7,3952,1
8432,37,Female,21333,Referral,Conversion,8999.59,0.1256,0.1882,37,3.5032,13.4801,64,18,4,5,3920,1
8433,18,Female,89205,Social Media,Consideration,2061.19,0.1016,0.1192,39,5.1987,10.408,49,6,1,0,3965,1
8434,25,Female,103120,Referral,Consideration,1072.64,0.2339,0.0771,27,9.7234,6.1269,31,15,8,9,4446,1
8435,63,Female,70946,SEO,Retention,6937.37,0.0278,0.0897,23,9.4894,5.4022,60,6,5,9,126,1
8436,33,Female,133883,Email,Consideration,8246.2,0.1975,0.0761,18,7.7831,5.0944,15,11,7,8,3977,1
8437,31,Male,75333,Referral,Awareness,8519.85,0.2487,0.0378,0,6.8186,9.9926,5,2,1,1,4342,0
8438,29,Female,47277,Social Media,Retention,6452.28,0.2731,0.023,4,9.5255,3.0919,65,4,4,9,3178,1
8439,68,Male,70606,Referral,Awareness,8348.81,0.2263,0.0711,22,2.282,14.8178,61,5,2,4,4529,1
8440,40,Male,21933,Email,Awareness,7036.58,0.0919,0.0972,18,3.973,10.4623,65,16,7,1,3313,1
8441,32,Male,53514,Referral,Retention,965.03,0.1841,0.0787,1,5.9799,2.3432,66,16,0,8,4791,1
8442,45,Male,142058,Social Media,Consideration,7644.23,0.051,0.0126,47,8.3254,2.5014,18,3,8,8,1536,1
8443,51,Male,127336,Email,Conversion,1875.66,0.0439,0.12,1,6.6141,9.9003,3,9,5,2,2153,1
8444,19,Male,109893,SEO,Consideration,2442.43,0.1952,0.0375,8,8.2798,6.056,42,7,0,1,1327,0
8445,49,Female,112607,SEO,Awareness,4007.04,0.2568,0.0501,17,2.3777,10.0694,17,13,2,7,3993,1
8446,40,Male,82958,PPC,Awareness,3214.21,0.0295,0.0329,15,2.7346,10.9765,81,10,7,8,4825,1
8447,39,Female,26827,Referral,Retention,3284.35,0.0407,0.1089,38,7.6651,8.2998,45,5,7,1,1721,1
8448,68,Male,50844,Social Media,Awareness,1775.67,0.174,0.0281,8,4.1348,4.22,45,12,2,8,2321,0
8449,42,Female,134501,Referral,Retention,3009.32,0.0733,0.0587,43,4.9248,8.4918,84,14,9,2,2754,1
8450,39,Female,111200,Email,Retention,294.66,0.1874,0.0958,22,8.125,6.617,20,11,7,0,1947,1
8451,39,Male,20792,PPC,Consideration,4781.82,0.0722,0.0419,32,1.6303,13.4099,29,9,5,5,2896,1
8452,66,Female,59695,Social Media,Awareness,7709.05,0.0438,0.0948,37,2.5118,11.2331,63,11,6,1,162,1
8453,69,Female,103187,Referral,Consideration,8636.25,0.1682,0.0751,33,3.6623,9.4753,40,3,1,0,3480,1
8454,59,Female,62510,Social Media,Conversion,8222.24,0.26,0.1735,25,8.9514,1.076,16,7,0,3,4664,1
8455,23,Female,59137,Email,Consideration,4222.93,0.2087,0.161,16,4.6439,14.8575,4,19,0,8,4924,1
8456,32,Female,133104,PPC,Awareness,7331.22,0.2474,0.1986,13,3.269,8.7109,4,2,2,7,4437,1
8457,60,Female,104610,Social Media,Conversion,2950.12,0.0872,0.1105,12,7.1058,4.2552,72,6,6,2,4305,1
8458,54,Female,93410,Email,Awareness,650.07,0.2669,0.1193,21,1.2726,9.0771,74,2,8,7,3978,1
8459,50,Male,102212,SEO,Conversion,6792.12,0.1193,0.1899,42,7.976,12.3595,47,0,1,5,3833,1
8460,25,Female,59632,Social Media,Awareness,6523.08,0.2572,0.0859,47,7.281,8.3091,77,18,5,4,2616,1
8461,61,Male,56790,PPC,Consideration,8036.13,0.1466,0.1156,17,1.4957,11.7649,37,13,7,0,3498,1
8462,61,Female,144284,Social Media,Awareness,6199.45,0.0877,0.082,19,5.4823,6.489,5,2,8,8,1710,1
8463,22,Male,103568,Social Media,Retention,1653.23,0.0855,0.1137,29,4.6374,9.0545,57,1,9,1,297,0
8464,56,Female,149779,Email,Retention,8546.31,0.1746,0.0253,34,2.4233,6.6226,13,3,2,8,1411,1
8465,21,Female,50885,Referral,Consideration,6309.8,0.0329,0.1589,32,2.3864,8.153,71,4,4,4,408,1
